ItemName,Zone,Rack,Slot,Slot Dimensions,Max Weight,Near Picking Zone,Near Packing Machine,Near Outbound Gate
Bleach,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Rice,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Action Figures,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Bleach,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Screws,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Bleach,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Vitamins,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Paint,Zone 19,Rack 3,Slot 1,"[36, 59, 77]",1330,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Hammers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Wheat,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Basketball,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plates,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Paint,Zone 19,Rack 3,Slot 1,"[36, 59, 77]",1330,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pasta,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Football,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Comics,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cereal,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pans,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Salt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Basketball,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Comics,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pasta,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Toys,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Screws,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Staplers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pans,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Hammers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Football,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Oil,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Paint,Zone 19,Rack 3,Slot 1,"[36, 59, 77]",1330,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Comics,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Sugar,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Basketball,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Drills,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Toys,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Oil,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Staplers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Rice,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Vitamins,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Comics,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Hammers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Hammers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Staplers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cereal,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Vitamins,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Lipstick,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Drills,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pans,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Staplers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Toys,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Football,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Salt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Nails,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Detergent,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Nails,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Lipstick,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Screws,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Hammers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Football,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Camera,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Action Figures,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Paint,Zone 19,Rack 3,Slot 1,"[36, 59, 77]",1330,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Nails,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Screws,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Football,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Nails,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Hammers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Toys,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Basketball,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plates,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Camera,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shirt,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Football,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Paint,Zone 19,Rack 3,Slot 1,"[36, 59, 77]",1330,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mobile,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Bleach,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Lipstick,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pet Care Products,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Action Figures,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Plant Pots,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Non-fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Staplers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cereal,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Markers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Comics,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cereal,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Detergent,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cereal,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alkali,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Headphones,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Acid,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Dolls,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Rice,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Basketball,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Alcohol,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Eyeliner,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Sugar,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Action Figures,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Shoes,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Screws,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Comics,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Prescription Medicine,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Foundation,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Mascara,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pens,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Sugar,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fertilizer,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Paint,Zone 19,Rack 3,Slot 1,"[36, 59, 77]",1330,False,True,True
Action Figures,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pans,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Staplers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Camera,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Puzzles,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Cutlery,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Fiction,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Wheat,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Batteries,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Painkillers,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Oil,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Pans,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Seeds,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
Notebooks,Zone 19,Rack 3,Slot 3,"[31, 80, 41]",1585,False,True,True
