ItemName,Zone,Rack,Slot,Slot Dimensions,Max Weight,Near Picking Zone,Near Packing Machine,Near Outbound Gate
Cutlery,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pet Food,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Dolls,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Cutlery,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Car Oil,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Cutlery,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Prescription Medicine,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Screws,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Car Oil,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Gasoline,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Laptop,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Football,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Batteries,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Basketball,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Plant Pots,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pet Care Products,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Staplers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Batteries,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Prescription Medicine,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Hammers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Vitamins,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Vitamins,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pens,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Camera,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Alcohol,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pens,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Football,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pasta,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Hammers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Camera,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Screws,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pens,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Staplers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Staplers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Car Oil,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gasoline,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Detergent,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Gasoline,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Headphones,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Car Oil,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Bleach,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Gasoline,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Basketball,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pens,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Batteries,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Notebooks,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Football,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Nails,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Batteries,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Camera,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Camera,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Lipstick,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Drills,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Action Figures,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Cutlery,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Laptop,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Camera,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Pots,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Lipstick,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Acid,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Academic,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Foundation,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pots,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Plates,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Staplers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Football,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Screws,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Staplers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Alcohol,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Cereal,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Seeds,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Academic,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Cutlery,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Markers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Dolls,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Puzzles,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Shoes,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Paint,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Board Games,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pet Care Products,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pet Care Products,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pants,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Bleach,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Staplers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Non-fiction,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pasta,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Cutlery,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Prescription Medicine,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pants,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Headphones,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Headphones,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Seeds,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Acid,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Laptop,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pants,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Action Figures,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Alkali,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Basketball,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Hammers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Eyeliner,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Action Figures,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Shoes,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Puzzles,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Nails,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Football,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Fiction,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Mascara,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Screws,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pasta,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Painkillers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pens,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Rice,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Mobile,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Pots,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Basketball,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Nails,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Action Figures,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Plates,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Seeds,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Markers,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Shoes,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Alkali,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Paint,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Plant Pots,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Shirt,Zone 19,Rack 1,Slot 1,"[41, 58, 32]",1096,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Tennis Rackets,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Jacket,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Wipers,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
Gardening Tools,Zone 19,Rack 1,Slot 2,"[73, 41, 41]",2594,True,False,True
